,business_id,1,2,3
1231,XvRbI8AxtWpL9wd20wXMCA,service,order,line
1232,jmbsBt2D4w2A_Mypj_p_5w,lunch,soup,order
1233,DmeNxtgASzdsMmWOLeB4Qw,cream,flavor,coffee
1234,MwhfSbdHnfjHeqJkEtyw8w,order,service,order
1235,0Tyh-XmD2fSn-zWZrhdefA,service,staff,menu
1236,IKuKLcFZt1JJKZah4-cITA,location,lunch,location
1237,7tG5HXPSwk98q0Cc_ICicQ,service,staff,wine
1238,PrnwUGHRQ1j0-reeMijzmA,milk,menu,breakfast
1239,9ivq94ThGl7GIZaElmyt_Q,bun,wifi,wifi
1240,WYnXpXym2DMtwchDcbilmg,area,coffee,pizza
1241,2nEGn1ZfsM_sUelI4JH00Q,service,wait,service
1242,ImE1X8mhMtvnJap3Pi6vjQ,breakfast,coffee,order
1243,W2S_pkqkcVIoRQx42HDduw,cream,tea,cream
1244,C92dFu0jiKWQA_xRfNoRPg,coffee,drink,coffee
1245,QFIJlZc7Kei3sMJZweFpWw,coffee,service,coffee
1246,821wfkFiKq3y-AhB2mvB8A,pie,service,service
1247,1LP7d9rd5AJAR_I5lN-caQ,coffee,staff,
1248,_3ZDw-aUvsi6FUTgCYA7_A,area,coffee,
1249,J1LsQDKFIl70x7OWPO-esg,breakfast,coffee,service
1250,sjgbSELDpzaabRe8bZwUbw,pork,meat,meat
1251,gm2t_12bE0qVL9Dy9Y_hkg,coffee,service,coffee
1252,02-AiawYXexkfBCF140F9A,breakfast,staff,wrap
1253,r5OH2IfJ_2_Y9oYbvXTuYQ,coffee,staff,coffee
1254,xRN3hC43WSM1_apqAPCPog,breakfast,service,service
1255,yLq5VJtR3uNVoOyIRTl8JA,boba,tea,
1256,K5EyPA6C7JUQEmSOj1z08Q,brunch,beer,brunch
1257,iQr4p4LxH3zi3Qx5a74ZoA,breakfast,service,cheese
1258,f88wMF2N02im_10PFXKPDg,coffee,service,service
1259,7AT-h0oXAu4f7XyQnecI9Q,coffee,croissant,coffee
1260,VYM2c321AdMmpMI1DCRZIA,coffee,sandwich,sandwich
1261,tHcztJJDsdV6c4puuoJU4w,wall,rice,rice
1262,2DoGLN_501e17Bm8TDLZbg,staff,hour,cafe
1263,gAP-5IjAL0EhfIKQx6d62A,breakfast,service,service
1264,R3tR-TDnQs90cvyifZdWoA,coffee,breakfast,area
1265,F_NeRgaOHesahdSe2AKs7Q,burger,tea,flavor
1266,ltvhQte3jY-zXIK33R7wCw,sandwich,pizza,order
1267,hzkT9cT9ZiVswzA_UbTcJA,coffee,service,service
1268,U0q_locdhpVGsSMPpUd__A,staff,coffee,price
1269,h_CnbiWwcPH3uW6UTYkjrA,coffee,milk,coffee
1270,WX-qAox2J4qpRekhMNc-KQ,jam,chocolate,building
1271,um4x6dIkv8w2a4e0VkRNmA,service,beer,pizza
1272,-EwK6Nrk6R3mAWLujHzZUQ,service,potato,order
1273,BkW7DbV3_1BPItPOTWe8QQ,coffee,service,coffee
1274,XM6Lh_Y1waWgj2V294Y8qA,coffee,service,coffee
1275,ZIHPWLhfrQyrR0rbDzz2wA,soup,lunch,soup
1276,10wdJXReokrXVleKPRHRLw,service,breakfast,location
1277,B_iWd3BKlUEqIz-bRKyMBA,bowl,rice,bowl
1278,5SrDt_YHz29CIaKVp9_9yQ,service,coffee,
1279,HwN03-8921l9FV3Ci5vglw,coffee,toast,coffee
1280,DaVsivxgukVDj4y8NsKeCw,beef,chicken,location
1281,VV9fKD0FY4EumnmUujNCvA,coffee,staff,
1282,cES4op-QJOBOWBbDUdgXZw,breakfast,staff,location
1283,k3bc11xgootjAlyvmhMTCw,service,music,location
1284,9zQCeb1rEJOuHexHXPR2BQ,menu,cheese,quality
1285,MeGSVWn1LGf3nrMfgTyBtg,cream,vanilla,cream
1286,hwXFD1HjbYPKBVAThlu8wA,burger,service,beer
1287,JiISGnG_yhk3yBAUYtyL7w,matcha,latte,coffee
1288,tliWLQ3EfaOqlwyYu0gAmA,coffee,chicken,service
1289,rD1lITRAeJXXevbP5IoInQ,coffee,service,coffee
1290,X0z6FAw48MIXuo6uhuwJQw,brunch,service,service
1291,ooNOrdHdhmhS7guiIpDDuA,service,brunch,
1292,6-NHiFo86xqzQIXExXjd3Q,bacon,chocolate,waffle
1293,tWMbFld3b-DhUOGF79f7ag,coffee,cafe,coffee
1294,pImcHv9hRdMTPtOTsvR_TQ,service,hour,hour
1295,7MFm-vxs8hB1hk6VCthwGw,tea,staff,smoothie
1296,26ixDTJRbzaNgO1eYd1uyg,waffle,chicken,waffle
1297,QOqAIFe10zrBFrJtwSKnOg,breakfast,service,service
1298,WOx1QtnKQ0vleNSk7wwvMw,parking,coffee,coffee
1299,VAaiyvD_9KMcg8BYaPX3OQ,coffee,chocolate,coffee
1300,evPDI8vS0Mgjqi6k0Vs5ng,coffee,location,bread
1301,dDvgEm3PCCEiRfmxlufOmA,rice,chicken,service
1302,IYJHFsqB7awNfvbgZP2xgw,service,breakfast,service
1303,pBCRMPciz8MIDnsPJfEGsA,staff,wait,
1304,ViUQnY2Vh8QmdW-h-7HVxg,tea,milk,boba
1305,waSNbNK3Ic8OdNBayNpX-g,coffee,staff,order
1306,PSoeqhqOoySbH3z_A_S2ow,burger,staff,sauce
1307,WhHxTbH_tzwVW75PEQfgHg,coffee,tea,service
1308,hDtWgip8zEzlsW9hzy4LxQ,coffee,lunch,service
1309,WxtS3t1lnnqiBIaYyIdDvg,lunch,visit,
1310,zSP2I7sQR3rWQUdo4LBNVQ,coffee,music,coffee
1311,IlFak8uMlGJqIxGLWP9q2g,service,order,order
1312,-8u9P253kZlukUqbDXrPgA,beer,service,order
1313,kDngP9_faKpmgLAr3JVvoA,tea,milk,quality
1314,P6RRSjIli-m2eCFGosUhaA,order,location,order
1315,Zp3ofKb34G2g63VqiujvcA,lunch,breakfast,bacon
1316,sYwNyhmWCqf3OGIG4bH9EA,staff,drink,tea
1317,4DMDfA0220rR_Fkx1FXEEQ,coffee,latte,coffee
1318,E1EAjUxgLrLI6SzFwtCxnA,service,breakfast,service
1319,YO2ZNZM1pccR0x_JVgYp3Q,coffee,latte,coffee
1320,y1aNjZlgvhvutt9vDjVCfg,lunch,service,taste
1321,FRRuZX7aAop6ZYBzU8p4SA,coffee,beverage,
1322,viUq9OyTgOGgcdyuNoey3w,coffee,cafe,
1323,BKNq1HI_DP6nJhhnPsuq8A,breakfast,service,service
1324,hF9RMgbwhz5TN54yfxqrQw,service,breakfast,service
1325,Ey1nYvSU8CKW7Lr-6sGMfA,coffee,roast,coffee
1326,lTZr-n0JRl6hlKit3to5pA,sandwich,breakfast,coffee
1327,mchBqbUa0XU5EbaCyEA1pw,coffee,menu,coffee
1328,z-9_f3J8cP7_NOktLrW2WQ,breakfast,wine,sandwich
1329,9hCsWQ6YCmNqnIOjkZo8hQ,barista,drink,drink
1330,yoLQdtXSktAXuVvumq2ceg,coffee,toast,coffee
1331,5L7fF2xlvOXWlVsyum0mnA,service,staff,almond
1332,bFSuBRvODJnwrE6BOauppA,coffee,staff,coffee
1333,FBpF92DRCaZOxDuqwnsZ_w,pork,breakfast,
1334,CetydZ6_7OjNu3d_c-KSlw,staff,service,coffee
1335,vw1IqpLgsy1-M-4DJBzz3Q,service,chicken,spinach
1336,382AcCgS-JmUPgXWkmDStg,coffee,staff,lot
1337,xL3yZ_KXMr9J35DgsZqUug,salad,taste,
1338,ap2BW2BbH91szwHkvEWQ8g,breakfast,service,service
1339,cu122j6S7nP5lN1YOkzV0A,line,coffee,
1340,q87uUFjrlN6tPWWefhGEMQ,cream,service,location
1341,fLeUPf-Th0dx6QaWy_a6vQ,coffee,bathroom,
1342,dkZh827QfOdqGtdtkHNXIw,bagel,cheese,bagel
1343,5MwVLdcgEBL-mB33rvNDDg,cream,milk,matcha
1344,f0o2crkizZ63V1fxVMGwtA,coffee,honey,coffee
1345,rwIW4sPOZMebxryybUp5_w,service,lunch,chocolate
1346,ZaaWhVii7zLO_oJTUkr0LQ,coffee,breakfast,chicken
1347,PFD5ykyHB3BLOp80ypoDTg,service,staff,bathroom
1348,Qmq4gr5Mmo2oIVejag48PA,breakfast,service,service
1349,euN-KuNCcvyhs5Dv0Dc0Ig,sauce,shrimp,service
1350,r_66ggS14vqJm2ne_25bhg,clean,service,cake
1351,DDX_MarslhZsF_1gWMBlYA,service,wait,chai
1352,x0lR9p8fXyzchoWJmDWO3Q,service,staff,service
1353,HlcPuY7eMTtuGO_cq10LrQ,tea,milk,tea
1354,8yjbYBZE_UIplunbldHE9w,service,brunch,service
1355,TsnGuezIKyQah8YoeXFCkg,coffee,service,roast
1356,R78OqfpdH4sawQyC-GIdww,service,beef,order
1357,2YLl8H21wlIi6WkcnJq0Bw,meat,order,meat
1358,l3QdxTUzi_NSPW9pMrdMHw,service,chicken,rice
1359,mn11IM_yTioBMXYNzqC_Vw,service,music,service
1360,_g-wR8XPsjAn06mYvzgF-g,coffee,staff,coffee
1361,psDRipaCbJfQqF4DH2YHog,bowl,staff,coffee
1362,s3bO4gh6HnsTA1ga6TRMAg,coffee,service,visit
1363,QcDWy_sCDAWdZjnCIJBSzw,coffee,staff,chocolate
1364,M-tPDOE11dTJnX7xu1xZEg,tea,rice,rice
1365,qFWhOxW5UpJtH-PAA9FT8A,breakfast,service,breakfast
1366,QlPltVfS8PCVyrlvqsZE-Q,staff,espresso,
1367,teMZ0eDosNcvYfoc5AVqQw,chocolate,order,chocolate
1368,x8mCi6gJ2xyGbAT7Ni9EaA,tea,fruit,taste
1369,m_W9wVAFPU85ETYYhww8Rg,beer,butter,beer
1370,7vF6FZpKgrCELrHrLWZq1A,coffee,drink,chai
1371,lG3sx3tP_qpadkJCR36v8A,sandwich,coffee,sandwich
1372,COGiRG5gQkXGTRVYTypOzw,breakfast,pork,sandwich
1373,d8r4ULbReaZ_cOXXo5GhCA,coffee,milk,chai
1374,YNV9w7MGXfSpmqkQVksXpg,service,breakfast,service
1375,Beo8hPu9HrEfpw0qOaLT-A,chicken,rice,
1376,2qBAtY9CbgEAmFLskFsa1Q,beer,service,
1377,wruF6UeboZMARUcb3EeZWw,cafe,sit,coffee
1378,TmnXu6OVKwwq9574uQuwuw,coffee,staff,coffee
1379,cvQ8bvFSudHcWZRNJGRgHQ,dinner,staff,dinner
1380,EwFdA1bvaiUi_WQqdFeIiw,service,bowl,service
1381,BLW8bDJnmHDXU9E82eB0sg,coffee,music,chocolate
1382,R1PFUBw0lBCpFbsl-dh0lQ,coffee,service,service
1383,Rs0uZ2vHtNACHssugjc19w,coffee,lunch,
1384,5DgYaH-M1aR-coO7G5shkA,coffee,location,coffee
1385,3MLgOqCc_m06rXMPCzrgWQ,cafe,service,cafe
1386,R2Urff63AcDQNBPmyQ5xCw,breakfast,tea,tea
1387,hR9-lxTLWdKZPJoSyvRmqw,taste,service,lot
1388,hw0oilvujSyezolnLeCM2w,coffee,muffin,coffee
1389,n-ogm0lCwPeWJ758QMhlNw,chicken,burger,chicken
1390,Y4X1Ku6vgtsfQJij5ggPIA,breakfast,coffee,muffin
1391,emUFR2eHtG35P_M7peiBLQ,matcha,cream,price
1392,T13YSWXX43N3ng-Uo3YHAA,rice,sauce,order
1393,l5SFqJf5FaEWGxTFP7Z_cA,bread,cheese,bread
1394,YNCDdFr-5MF4PXfQ61bo0A,chicken,rice,salad
1395,42-yCTO4gFzU6y1VrJ_eyA,sandwich,service,sandwich
1396,CKtfGOtPkLnZASAPw-iXQg,coffee,breakfast,
1397,Y-JSxnOxcY-uCzLYXIvs8w,burrito,bowl,burrito
1398,2YjYcg9I38WGIUZ4iwPqgg,bowl,staff,smoothie
1399,teZCxdqC7db5_J6k1txG2A,coffee,staff,almond
1400,X8-aos9OiDVDLRawK-oetQ,staff,service,order
1401,FGi6XF5FVb4dhVMk74fmOg,matcha,avocado,service
1402,jND4_trbAJ63D5H8wDl2fw,order,breakfast,order
1403,WsYQOLf948vKiOEuYy-Ueg,coffee,staff,coffee
1404,KdIVd3fmnmHFtqRBo2Ai-w,service,latte,sandwich
1405,ORhpT5x2G4hewGQn7_oWmA,breakfast,service,breakfast
1406,Qahco2tYarMrl5yZ1SQg7A,coffee,space,lunch
1407,IoWcCuKDn6ck7N0UyIKogw,lunch,coffee,
1408,N8bkqAHarq_aAvpiPo1fOg,service,location,service
1409,ww4jvdT8Zu4nMdWAoX6I8g,coffee,service,
1410,_FBouuRbbq0Hl-m6ma46qg,pizza,pie,
1411,4NtLqqnDPJjeCbrys1zpdw,wait,breakfast,service
1412,8UNbl3WhmtCKGkHwyaCSww,service,breakfast,service
1413,NlpfdzCHjNt4JG3X1sKJsA,cream,coffee,flavor
1414,4FJSU0eLE7mPzOc7GpvNXQ,space,waitress,space
1415,1-I7xG75eXQAIwNaoUcf_Q,coffee,staff,coffee
1416,K4FoQUln-Rvoy4gGVbHZIQ,breakfast,wait,wait
1417,f-IEeGf3awuxZoRsoqXxeA,location,coffee,building
1418,opCMs-dpJYNyY4AdIMKblQ,breakfast,lunch,chicken
1419,4Z5BE-Z79Om6EcAT_TfWKw,park,coffee,order
1420,qHUy0Xr9MsytU3FAnh8Rwg,coffee,staff,coffee
1421,pmbuENd6Qzp5PCCQkgu_Kw,coffee,staff,
1422,tZJHpUvzQA9kAYCqqFbZoQ,brunch,menu,dinner
1423,Eb9B9HlWcM-9JxlLPStKig,pasta,service,staff
1424,tM1IgJCzeokdXrHWbX0K8Q,coffee,service,coffee
1425,QF_XZtqJqyyaUjNop7uS_A,service,sauce,service
1426,0sO1lY8Z7g35cq37Q5jffg,service,order,service
1427,tTVt76d57JLdnz_GDzj9jw,order,family,order
1428,dKbhICiN8iufOvDKfg9kzw,lunch,service,service
1429,mELlcLQhisr_U8s4xfKVUQ,lunch,service,
1430,wSx48gAcKe89yvEyqUx9WA,service,order,order
1431,S4JvHIlvZi0z878kOInkvA,coffee,latte,soup
1432,G6yDoaR2J_KJP56Nc2jKZA,breakfast,service,order
1433,B-7GPb4IDhHrEaxZorACbA,chocolate,cream,
1434,popQ0faXQINpa7JCxe6xSw,breakfast,lunch,meat
1435,3_BXb4Dl6flYszhZxmD6_g,coffee,cafe,sauce
1436,W7VsbLdfz0yDsO99DzxeaQ,coffee,staff,coffee
1437,C5AEjKwGQAEqgqC7k8v8cA,family,staff,family
1438,D02tg_m6dxwgz0473aYDfA,coffee,sandwich,coffee
1439,1zgFpb6ODyHIa7A0OIZPeA,turkey,lunch,plate
1440,5r6fQVI_Oaix-NGsdtNBCA,chicken,sandwich,chicken
1441,y7_33jucQRo37eQEshPeMQ,service,menu,pasta
1442,BCpcI9ogE07FOuIGEbCMHQ,breakfast,service,service
1443,9HnH1fKBoU3HAVYiS-BPMw,coffee,staff,avocado
1444,g8w22xJ4XCQedthuhE1ebg,service,lunch,pizza
1445,15G8ExqK2dvlLjHjsVcLPw,service,chicken,service
1446,mqvGJJLtuzFFQHaQHWCQyg,service,lunch,cafe
1447,C6Ppu2IbmpOBAV9fsloE5A,cafe,coffee,reservation
1448,aqgDVERMb7rrC9gfTCtK_g,cheese,sauce,
1449,bWcHqNKKYAwR7xPui-yqzw,soup,rice,soup
1450,v-XI8nbNIDLQyPzu8ViFFw,coffee,tea,bread
1451,VFZi00ZzPCaPJcJCgS1AHQ,coffee,panini,staff
1452,gxy-SivBfGulVlhqnzyyiQ,coffee,pie,coffee
1453,mw5B_eJMyXgp61Tlu_T6TQ,sandwich,breakfast,cookie
1454,ZMPzmjXmYHUSvj3RRcoGBQ,bagel,coffee,bagel
1455,ggsCD15VUuJ9jl7qbE33Fg,soup,pork,soup
1456,pzsLe8Fnav1JuI95aYpXMg,breakfast,coffee,egg
1457,KK1Nv0ymbn7L0fZkBQYTWQ,coffee,brunch,coffee
1458,GY1rvd33ciR1Nn4LRDFkXw,music,beer,service
1459,4_xT5tKCw8HWra3Kp5d-jQ,location,service,service
1460,GzJXmFMk3os70yp-THAZ6w,chocolate,coffee,cake
1461,b7duvK4F8BWCn1WSE8myYw,coffee,service,coffee
1462,aB_wfxQvgso67lzgrrfTuA,service,chicken,service
1463,HmmdjAAI2p9Nb9yfdyGR2Q,service,lunch,cafe
1464,or9xCjCzYNOTry8DvsoWmQ,coffee,chocolate,service
1465,hI0hpGXkL1itKDbKt12zeg,coffee,latte,area
1466,5EkJdeI_coeJ1MCsV7DTjQ,tea,coffee,tea
1467,joWM8zXUnFr4uCmbzOm2Jg,breakfast,service,service
1468,zOkuERSgdkAaBGeQR6dOaA,donut,coffee,milk
1469,s69IPyd2inebHqlD-POoHg,coffee,toast,coffee
1470,7Aa-f7VTHRUZ57d9FmQglw,chicken,pork,plate
1471,mG9whezG33MF43yoA9BDYA,tea,coffee,cake
1472,aTAe3uMYBEwU0FbTMFEI5g,meal,chicken,sauce
1473,j3DPEjXYPu5JdEOUjHpVbw,coffee,staff,cappuccino
1474,2qOUKTvzCYfSv3WGhf1Pkw,service,staff,service
1475,6RJuJzdfr9LPOoJ19R0MBA,service,staff,service
1476,jKO4Og6ucdX2-YCTKQVYjg,service,location,service
1477,0StspvkpQ7ODA114Xdt8nQ,coffee,location,location
1478,d6TYcy6r8thU4gZBRZnhaw,coffee,service,bowl
1479,2Tn6H40DE9fqPiHIcoTOKQ,coffee,breakfast,egg
1480,0ga9swImJqUdv7Ib6DtMaw,cafe,taste,taste
1481,bSaMlnQTMYuQ3KgYuFrl0Q,cafe,breakfast,spinach
1482,EgM75hqM50IGdOxE4M10QA,burger,homemade,staff
1483,chucQ4h98spUmknWQHJ6lA,waffle,cream,tea
1484,U44x3-bYvwSchjBobpg1KA,coffee,park,space
1485,tu0OXthslpWia981wIT-aQ,coffee,bowl,latte
1486,lO4ot0f38Cg3BtD0lICpLg,staff,lunch,bread
1487,bmNuarWaHVpEXaAB9clrcQ,service,staff,
1488,3rKK__aVIsmetdDy8Fq0qQ,coffee,service,coffee
1489,WIsiH7f1xW1PsgQc2_vCAA,service,pizza,service
1490,5fN0X3Pbss6YiDZS4_ZJCg,beer,service,beer
1491,bVbLWDpLb5vzhmgBlM2e8A,order,location,location
1492,F9G9v6aXRABoUIUKAg65sQ,location,order,location
1493,tVofh-MyMKLRYZLLuFXoqw,service,lunch,chicken
1494,TGvjJjHU25ZPNVvuaw0iCw,sandwich,lunch,salad
1495,yx3Ab0V39RlFJ7iPC9WlXg,coffee,staff,coffee
1496,NLV0ms2TS3beZwcSl8KsSQ,coffee,staff,coffee
1497,VrsEvmrDxXOpz2cRsHAYbg,coffee,cake,order
1498,3cyVW2fqYpFoY3aheBMUdg,coffee,service,coffee
1499,kTKfCpty3gkYoLvasowmGQ,breakfast,coffee,breakfast
1500,9meBoSjZh52HiwtB5LaWvQ,coffee,breakfast,
1501,WpAU80ZdVU_pUVcAcYd4uA,coffee,breakfast,mushroom
1502,p2B9O7XEUMSYI7q47Cchag,boba,staff,boba
1503,ZSLS2l6ZHmeNHwSdLM-VjQ,coffee,location,coffee
1504,fUuTTlhyiyWXul1NPROQXQ,coffee,service,chicken
1505,nTvQqu4LLc8NZuiva4qw6w,tea,toast,price
1506,OSIHtgloOedzQ2jHJIWx0Q,coffee,staff,bread
1507,olTYNCU59LmPsTY0WBf02Q,staff,service,scone
1508,tYUUKw_9DBAUgwki7gr41g,order,service,order
1509,wY579XyrJIRQVUzFkEJpPw,service,rice,roll
1510,LaAma3B0ScryCfYk9AlYag,location,sandwich,service
1511,2rIKPAakJ6SoCq-KFp0tgA,wait,sandwich,wait
1512,kNpXOAO1ZttZ7ytkSIdmWA,tea,bowl,tea
1513,5U3ECZ0aBdaNrGwjZDUBTg,cafe,order,cafe
1514,mCgy3y7cdS3zbxEsTRxPRQ,pizza,crust,pizza
1515,bpuQzgbzKohXD8MuE6ZCaw,service,order,service
1516,Sh7BBAHsDkNKIv91xLetgg,service,breakfast,service
1517,zfN4i23ib69G1XtpVAu63g,lunch,rice,rice
1518,14slHYFdLG1KrB8AoA4wGg,service,coffee,dessert
1519,vcy-EO3YE5dbxB7RiU6f3Q,quality,sausage,order
1520,e1BgVPS0lJEmEsLnNAzBFQ,coffee,donut,coffee
1521,A2VVCdM5F1CdvIV5uFm2Ww,staff,line,staff
1522,DO9paPbGXEHh2jkdBLAWyg,service,burger,service
1523,lJ42JJV2oWdhjwkiTAHrWA,coffee,chocolate,
1524,YzmrzMOGC6OCT3llXqxDdw,sandwich,lunch,rice
1525,i8s7p6p0BKOyoXIFqBul8w,wait,staff,order
1526,qZM0JJpFNOCajK0_-ompmw,coffee,breakfast,coffee
1527,Uwh85qGoPOQLkwLnIRGN9A,breakfast,service,sit
1528,5JT7wa6_RtDTIAu_cA4XPA,coffee,service,coffee
1529,HPL1_7KCU_B0cEnoGGk1Fg,service,order,order
1530,3S9BP_A_NdjnY5EXhb9xug,breakfast,staff,order
1531,d4hOoF3sjAxMu6w8MOT6Ow,bread,breakfast,bread
1532,vxLDkWtbwQApo8MZp6FpTw,tea,boba,milk
1533,9-MvArFMNpNNXVz1XQ67pQ,breakfast,staff,staff
1534,z0_fs0wzXA9J8DLDEqRcBA,sandwich,order,salad
1535,7zByUtNF41VwmNjvGSWY9Q,breakfast,scone,bread
1536,K7g8V1gPwKpQc_ftLcRfIQ,breakfast,service,breakfast
1537,SBFhxfFSqMyEO_QtiaipVw,coffee,latte,coffee
1538,GZgOQOlFVLgNMHBBjspHRw,wine,beer,beer
1539,lW5tYUBXmLPD7w6gcVojNw,coffee,donut,coffee
1540,AF6qJRtx7KGRMH_6jGVS2Q,coffee,toast,order
1541,lUaZiALU9Ugo_prEq8E4Xw,coffee,staff,coffee
1542,ne1SZcDgiif1JyutnqGZQA,scone,coffee,vanilla
1543,AYxtDjXVDqDusFMSOkOkvA,coffee,sandwich,coffee
1544,ZEb-UR0Z-kO-p9Xu0LaqtQ,sandwich,pie,breakfast
1545,mbElZiWlUjTlZJHayt83JA,staff,space,space
1546,tPGiND_3UvzM4iVEqce9PA,coffee,service,coffee
1547,Tk2bAGwbNYyljiEmNYuz_w,cream,chocolate,cream
1548,WRXEgMB3nCCqwBvtqUJxBg,coffee,toast,banana
1549,ve0BBsuG2hL1Vjiyd8jLww,rice,area,rice
1550,5Y3oaMK_P9VJoG1iwnAsJw,wine,beer,sauce
1551,FSW1n1qy2XNcKAWET7oejw,chicken,butter,
1552,qkpTiGcJbkNKgmCj4rmkkQ,coffee,breakfast,coffee
1553,uC6o9LwG3ejw4RTJjMtFVg,breakfast,service,service
1554,9P789RmVdMCpYbB0hSTsBQ,environment,cafe,environment
1555,-kD9h8CunBSPhBzv3uEcdQ,order,chicken,order
1556,OjtIh2vPrg2hL0Y6qZ1EFw,slice,cheese,beer
1557,rfpYAPAV9KvN7N06MI3Deg,order,cafe,breakfast
1558,jig9PRgl1fItHKuoJYk73A,roast,chicken,chicken
1559,gyab5BOPc2KR3anPIPlaXw,coffee,area,
1560,agDBVpW9zPUK80oGUzo5og,coffee,lunch,cafe
1561,GkEWIPb7y0kGbiOZ2ta7bg,tea,dessert,order
1562,MKo2iDx33hXHHx1tvWSJaQ,cream,staff,cream
1563,eKOYqK11-z99v6Jr9rwOeQ,tea,service,tea
1564,-0sIQ96u8XevGUXZ--pvaA,service,order,order
1565,33lxCkCpPZT8fFnQgexxYA,coffee,bowl,bowl
1566,qvYyvkGFhi6V1QSUi4AoMg,bowl,smoothie,order
1567,pUA63fZwACIhs4AbXg6MVg,bowl,service,order
1568,YVuhSTKBPUW4tK01BODbfA,coffee,location,coffee
1569,IC6vKiMayiTySHvFLOBcrA,salad,staff,
1570,r-hWf-bd9im5rj_l2MeofQ,coffee,service,service
1571,I8tIafWMgA4vrezX8b8ajw,coffee,breakfast,coffee
1572,MXJC-8WYpsyuM8hAenoB5Q,burger,breakfast,coffee
1573,Qfh5uqZMzS5XB-7GXsgUhw,beer,breakfast,breakfast
1574,J0fWyTIe5yuj1WDtMevfPg,juice,milk,order
1575,L8lShgyEHwQFyHL1LGlJ8g,lunch,quality,building
1576,qGU-jJF0f9Nn1F8iSFNSSg,room,coffee,room
1577,Q8vgleTKc3WydNZLwMgtyw,smoothie,staff,bowl
1578,rXxC_ZH58EItO3m5PASzEA,coffee,latte,coffee
1579,R_xr9HQ602sU6fz-KFIjsA,coffee,beef,
1580,yeHl99CyCOpAu6iDUlYKTg,bowl,rice,bowl
1581,TDqcXYb4Sy2X4m5q1Z2cKA,order,cafe,coffee
1582,em6aOP12ZQhxw3JC3hKl4w,price,space,
1583,YY8pp0mo6FG6JB3yq_pRkw,room,,service
1584,4efIjzWebq6H4vVULTV3Xw,coffee,staff,latte
1585,hc9_zYOZBZXSAy5G4IcV-w,vegan,service,soup
1586,Bd2Ytxg082yKtGcoT91HkA,coffee,service,coffee
1587,XQwKNaNQTsCLf79SJzCLeg,lunch,building,quality
1588,30_ttpSDTzBQoUAJWS7GDA,espresso,quality,
1589,9QJ5_oSo5dl5Xi8fZ_vddg,toast,brunch,steak
1590,zxzbJZhJNWhrPjq4upwlJg,order,service,visit
1591,ySzUlnb5f_2HSz93soGSIg,coffee,staff,coffee
1592,754pXVsGe6P-9pfyTocv_Q,coffee,egg,
1593,zXTFyNpsQkbuTZsLoV4gzg,sandwich,lunch,order
1594,yAPLp2E8AotHOr19J8NfsA,chef,dinner,
1595,6x_pqM4U0guRf3Q-fXrosw,breakfast,coffee,order
1596,UXdkfwt75HcTOtf082Oumg,service,bread,
1597,kD05UnB20_nUsSBn7Hi1EQ,sandwich,coffee,flavor
1598,u5XqU3ys3nXd1Ee0XYKLWg,service,menu,service
1599,ikhmu8yxI9qnfuu8lnU5vQ,rice,service,breakfast
1600,q8hANNGjtlhuIz3Prk0mcg,building,menu,area
1601,Snv8sVh-6kulyIkFiaDPfQ,breakfast,coffee,service
1602,Laiv2EnIwZFMF9Jy-R0PAA,menu,service,reservation
1603,nr0OefH36jhgzWN5tnYwlw,coffee,cake,coffee
1604,5OCrBYjZbHff3VtVRf1VMg,breakfast,service,service
1605,1_DTe8A4e9XUvJfDGwbQUA,coffee,family,coffee
1606,A7WchnvKgnLgFgc7ZaPUKg,coffee,sit,coffee
1607,ctXS9b28KDe-5XjKGYj7Sg,breakfast,service,breakfast
1608,ld5H3Nf3xhUuvybL1uMFng,drink,service,menu
1609,9LNZVXDA0wbRLqBHMGaUIA,coffee,staff,service
1610,A_f54-894MbzGQfxr3ERaA,cheese,service,service
1611,HaO_eq38Im3vrVsXGlK-og,coffee,breakfast,coffee
1612,CFG0StBnZmyf-V4WzSa_2g,space,service,wine
1613,BEjxLiYgYYcEFy5t5ogUXg,coffee,cake,coffee
1614,34vZaPVPHS8Lpk4uCpF9hQ,order,location,order
1615,UM0tWldM4_ZkRKHaAI8xeg,brunch,menu,brunch
1616,DoLSw-ENLkz4mrNMKNCGVA,breakfast,lunch,order
1617,LWHFqFfhzaB2pVsvi1JDxQ,breakfast,service,sandwich
1618,ldFf9NPNeV3b5r5IhGzN3w,panini,sandwich,sandwich
1619,uYPFixUiLfBnfkbmd5wWEA,service,menu,fan
1620,wbbXQwGCFYH-cvBGaZ8ugQ,service,lunch,area
1621,Gp9tnIQJqnCN9sWMacCn8g,coffee,croissant,coffee
1622,8qnSw4thsQRdNgwtDD1QQg,coffee,breakfast,service
1623,P6u9VBwU20tkfEKIlmrOTA,service,pork,order
1624,1zoKKtgtCgeAixfOcAYDhQ,service,dinner,service
1625,g2-oFy8JVppe929mjc0ICg,coffee,chocolate,area
1626,SYDFM0pmJd_S6hrnrAmlnQ,breakfast,service,service
1627,WI1mQmUaRgt35ci0XanB1Q,coffee,egg,coffee
1628,XgqQFM6n5Fl0pjohrSB94w,tea,waffle,tea
1629,dD5XHGoIIp3Dr1vaTVeHEA,rice,pork,delivery
1630,YObynye2YRXlKteD19K1gA,order,coffee,coffee
